0.601425,0.59596,0.080892,0.000486162,0.000688689,-0.685394,0.00132873
0.601761,0.596308,0.0808281,0.000487723,0.000621909,-0.66808,0.00121716
0.602057,0.596612,0.0807889,0.0004874,0.000655185,-0.649766,0.00132839
0.602416,0.596983,0.0807258,0.000482802,0.000619262,-0.632719,0.00150189
0.602773,0.597339,0.0807493,0.000485845,0.00057623,-0.615521,0.00123797
0.603092,0.597666,0.080715,0.000484709,0.000569252,-0.598177,0.00131554
0.603444,0.598033,0.08063,0.00048439,0.000555344,-0.580551,0.00133456
0.603716,0.59831,0.0806062,0.000486586,0.000488558,-0.561713,0.00113297
0.604088,0.598688,0.0805954,0.000484682,0.000511829,-0.544916,0.00134222
0.604433,0.599043,0.0805391,0.000488236,0.0004452,-0.527565,0.00111769
0.604731,0.599351,0.080489,0.000488142,0.000450398,-0.507837,0.00110064
0.605071,0.599695,0.0804707,0.000491246,0.000341561,-0.489482,0.000878457
0.605426,0.600056,0.0804587,0.000491136,0.000338063,-0.471621,0.000914066
0.605774,0.600421,0.080356,0.000490091,0.000276623,-0.452523,0.000960307
0.606141,0.600791,0.0803523,0.000489774,0.000264969,-0.433473,0.00109075
0.606528,0.601185,0.0803283,0.000495552,0.000276639,-0.414651,0.000764033
0.606799,0.601461,0.0803058,0.000494948,0.000253392,-0.393291,0.000853305
0.607216,0.601881,0.0803181,0.00049561,0.000235666,-0.372572,0.000833948
0.607563,0.602232,0.080305,0.000501369,0.000209527,-0.349537,0.000284704
0.607986,0.602655,0.0803355,0.000496713,0.000166202,-0.328174,0.000616557
0.60832,0.60299,0.0803477,0.000493882,0.000213083,-0.301786,0.00100403
0.608787,0.603449,0.0804379,0.000495461,0.000206386,-0.275684,0.000809863
0.609104,0.603763,0.080482,0.000502248,0.000156383,-0.244577,6.18318e-05
0.609392,0.604032,0.0806434,0.000497662,0.000114144,-0.210796,0.000501423
0.609438,0.604055,0.0808203,0.000495641,8.59382e-05,-0.167924,0.000502781
0.609024,0.603611,0.0810168,0.000499731,8.87488e-05,-0.125215,0.000222719
0.608244,0.602825,0.0810074,0.000496155,5.07274e-05,-0.0905805,0.00038543
0.60745,0.602038,0.0809066,0.000500635,5.50795e-05,-0.0627562,-1.75346e-07
0.606722,0.601316,0.0808126,0.000498329,3.83087e-05,-0.0370243,0.000136745
0.605846,0.600455,0.080639,0.000501902,1.7436e-05,-0.016628,-0.000252262
0.604962,0.59959,0.0804385,0.000499242,-4.13365e-05,-0.000478182,3.494e-05
0.604461,0.599102,0.0803042,0.000497535,-2.42209e-05,0.0169241,0.000192063
0.603928,0.59859,0.0801165,0.00049799,-6.00892e-05,0.0320886,0.000101723
0.6032,0.597885,0.079895,0.000498302,9.86768e-06,0.0465405,-3.25306e-05
0.602614,0.597323,0.0796729,0.000494687,1.86375e-06,0.061309,6.34485e-05
0.602158,0.59689,0.0794773,0.00049622,-5.52806e-05,0.0757137,-2.80729e-05
0.6017,0.596445,0.0793461,0.000490491,-0.000107525,0.0899148,0.000478992
0.60122,0.595988,0.079139,0.000497053,-3.95675e-05,0.104234,-0.000154088
0.600772,0.595557,0.0789826,0.000497264,-6.28096e-05,0.117619,-0.000210734
0.600394,0.595205,0.0787595,0.000495077,-4.84774e-05,0.131385,0.000176376
0.599934,0.594763,0.0786008,0.000490899,-8.69453e-05,0.144725,0.000262102
0.599586,0.594436,0.0784166,0.000493145,-2.78685e-05,0.159711,4.10437e-05
0.599214,0.59408,0.0782683,0.000492215,-9.07828e-05,0.172574,0.000174953
0.598901,0.593788,0.0780861,0.000489277,-0.000170365,0.188073,0.000454108
0.598515,0.593416,0.0779576,0.00048987,-0.000198827,0.201586,0.000471733
0.598229,0.593149,0.0777984,0.000489221,-0.000145783,0.216498,0.000411377
0.597952,0.592882,0.0777049,0.000490479,-0.00018348,0.231198,0.000378298
0.597591,0.592536,0.0775593,0.000488919,-0.000167689,0.245307,0.000397919
0.597264,0.592234,0.0773502,0.00048775,-0.000216988,0.260368,0.000435121
0.596934,0.591915,0.0772434,0.000487576,-0.000184284,0.274659,0.000494363
0.596662,0.591654,0.0771384,0.000482637,-0.000267565,0.289392,0.000813824
0.596398,0.591404,0.0770158,0.000488817,-0.0002256,0.30593,0.000382513
0.596049,0.591069,0.0768881,0.000486276,-0.000206124,0.320122,0.000437994
0.595739,0.59077,0.0767812,0.000483666,-0.000336639,0.334907,0.000810677
0.59549,0.590531,0.0766951,0.000485604,-0.000300798,0.351246,0.000652052
0.595161,0.59022,0.0765343,0.000484864,-0.000324825,0.366887,0.000676861
0.594867,0.589933,0.0764584,0.000486315,-0.000305878,0.381717,0.000638489
0.594613,0.589682,0.0764133,0.00048446,-0.000346367,0.397561,0.000708384
0.594238,0.589323,0.0762697,0.000485741,-0.000319765,0.412916,0.000559223
0.594017,0.589108,0.0762028,0.000481239,-0.000324362,0.429734,0.000706054
0.593705,0.588812,0.0760667,0.000477833,-0.000400688,0.445311,0.000843469
