0.605216,0.599841,0.0804796,0.000495765,-0.523646,-0.000253485,6.81882e-05
0.605236,0.599862,0.0804707,0.000501327,-0.506117,-0.000347771,-0.000340102
0.605194,0.599819,0.0804762,0.000497542,-0.488713,6.73787e-05,2.56817e-05
0.605185,0.599811,0.0804743,0.000497572,-0.471276,-1.44215e-05,-1.57813e-05
0.605241,0.599866,0.0804781,0.000487673,-0.453851,-0.000225755,0.000429732
0.605247,0.599871,0.0804859,0.000489222,-0.436369,-0.000141699,0.000305021
0.605285,0.599911,0.0804808,0.00049504,-0.41888,2.55858e-05,-0.000219164
0.605229,0.599854,0.0804793,0.000499151,-0.401471,4.68224e-05,2.91454e-05
0.605206,0.599832,0.0804767,0.000505274,-0.383888,-6.67312e-05,-0.000430127
0.605265,0.59989,0.0804802,0.000499283,-0.366541,-0.000428378,9.16314e-05
0.605171,0.599797,0.0804691,0.000500261,-0.349071,-0.000131124,-5.30003e-05
0.605151,0.599776,0.080471,0.000498647,-0.331609,0.000162285,1.26308e-05
0.605166,0.599791,0.0804717,0.000491921,-0.314164,1.37926e-05,0.000159431
0.605353,0.599976,0.0805008,0.000490494,-0.296782,4.61894e-05,0.00064952
0.605131,0.599756,0.0804686,0.000497175,-0.279231,0.000145705,0.000244317
0.605128,0.599754,0.0804677,0.000501147,-0.261772,0.000122728,-0.000161196
0.605132,0.599758,0.0804674,0.000499145,-0.244409,8.46123e-05,0.000127578
0.6052,0.599826,0.0804687,0.000509273,-0.226906,-0.000402621,-8.32706e-06
0.605141,0.599767,0.0804689,0.00049959,-0.209391,0.000129745,4.03674e-05
0.605137,0.599763,0.0804681,0.000500964,-0.191949,0.000110266,-2.0043e-05
0.605115,0.599741,0.0804647,0.000501882,-0.174522,9.83228e-05,3.37993e-05
0.605151,0.599777,0.0804668,0.000503977,-0.157061,-0.000129421,-0.000193142
0.605123,0.599748,0.0804683,0.00050115,-0.139643,0.000230992,-2.47371e-05
0.60513,0.599756,0.0804677,0.000500411,-0.122215,0.000172792,-7.54695e-05
0.605134,0.599759,0.0804676,0.0004997,-0.104646,6.90035e-05,-4.84229e-05
0.60513,0.599756,0.0804652,0.000500832,-0.087252,-3.15183e-05,-4.92841e-05
0.605137,0.599763,0.080467,0.000499365,-0.069811,-8.43419e-06,0.000103512
0.605138,0.599764,0.0804661,0.000501236,-0.052406,-4.77327e-05,-3.96089e-05
0.60514,0.599766,0.0804689,0.00050273,-0.0349165,2.95597e-05,-0.000205286
0.605134,0.59976,0.0804691,0.000501278,-0.017431,0.000135449,3.26787e-05
0.604962,0.59959,0.0804385,0.000499242,-4.13365e-05,-0.000478182,3.494e-05
0.605156,0.599782,0.0804654,0.000501187,0.0174256,-0.000348625,-0.000171524
0.60516,0.599786,0.0804677,0.000498807,0.0348993,-0.000183198,8.08759e-05
0.605142,0.599768,0.0804649,0.000499656,0.0523839,-0.000141981,4.94649e-05
0.605147,0.599773,0.0804665,0.000501158,0.0697653,-0.000160697,-6.60702e-05
0.605143,0.599769,0.0804651,0.000500821,0.0872505,-0.00023842,-4.30368e-05
0.605148,0.599774,0.0804666,0.000501819,0.104673,-0.00019911,-0.000181208
0.605148,0.599774,0.0804673,0.000500249,0.122202,-0.000175814,3.54318e-05
0.605144,0.59977,0.0804652,0.000498283,0.139594,-0.000223009,0.000122257
0.605162,0.599788,0.0804676,0.000500557,0.157057,-0.000192754,-0.000114104
0.605143,0.599769,0.0804644,0.000500089,0.174519,-0.000274841,-1.64979e-05
0.605144,0.59977,0.0804665,0.000501632,0.191939,-0.000140631,-9.75319e-05
0.605156,0.599782,0.0804676,0.00050078,0.209398,-0.000213128,2.79371e-05
0.605215,0.59984,0.0804753,0.000513147,0.226904,-0.000461453,-0.000118083
0.605141,0.599767,0.0804658,0.000501962,0.244439,-0.000174393,-0.000100363
0.605149,0.599775,0.080468,0.000497988,0.261793,-0.000163674,-2.05885e-05
0.605146,0.599772,0.0804667,0.000500696,0.279247,-0.000190282,2.81986e-05
0.60529,0.599913,0.0804958,0.000502348,0.296635,0.000784531,0.000562943
0.605164,0.59979,0.0804681,0.000498267,0.314167,-9.30513e-05,0.000244447
0.60516,0.599785,0.0804708,0.000499883,0.331633,-3.80907e-05,-5.86284e-05
0.605165,0.59979,0.0804729,0.000499,0.349026,8.7369e-05,0.000173975
0.605236,0.599861,0.0804848,0.000499645,0.366562,0.000294427,1.73786e-05
0.605191,0.599817,0.0804771,0.000497538,0.383867,0.000378934,8.13831e-05
0.605246,0.599871,0.0804826,0.000497765,0.401455,-0.000224584,5.05164e-05
0.605261,0.599885,0.0804892,0.000501433,0.418898,-0.000138986,1.07239e-05
0.605227,0.599852,0.0804767,0.00049924,0.436337,-2.28097e-05,7.88076e-05
0.605216,0.599841,0.0804816,0.000496875,0.453797,0.000198157,3.47656e-05
0.605186,0.599811,0.0804733,0.00049823,0.471317,-0.000151188,2.67287e-05
0.605201,0.599826,0.0804753,0.000498958,0.488733,-0.000143311,-6.9218e-05
0.605207,0.599831,0.0804816,0.000495242,0.506148,2.70235e-05,1.14758e-05
0.6052,0.599825,0.0804725,0.000493082,0.523612,0.000172056,0.000392969
